source,target,anchor_text
https://www.engadget.com/2011-07-19-iriver-story-hd-review.html,https://www.engadget.com/2011-06-01-barnes-and-noble-nook-wifi-review.html,Nook
https://www.engadget.com/2011-07-19-iriver-story-hd-review.html,https://www.engadget.com/2011-06-13-kobo-ereader-touch-edition-review.html,Kobo
https://www.engadget.com/2011-07-19-iriver-story-hd-review.html,https://www.engadget.com/2010-08-27-amazon-kindle-review.html,Kindle
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-smartwatches-153013118.html,best smartwatch
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-immersion-blenders-150006296.html,favorite immersion blender
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-budget-robot-vacuums-133030847.html,favorite budget robot vacuums
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-air-fryers-133047180.html,air frying
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-air-fryers-133047180.html,Best Air Fryers
https://www.engadget.com/mothers-day-gift-ideas-123010613.html,https://www.engadget.com/best-smartwatches-153013118.html,Best Smartwatches
https://www.engadget.com/2019-02-15-sennheiser-momentum-true-wireless-review.html,https://www.engadget.com/2018-09-13-master-and-dynamic-mw07-review-true-wireless-earbuds.html,Master & Dynamic's MW07
https://www.engadget.com/products/google/google-pixel-buds-pro/,https://www.engadget.com/google-pixel-buds-a-series-review-160054961.html,a $99 model with loads of features
https://www.engadget.com/products/google/google-pixel-buds-pro/,https://www.engadget.com/google-pixel-buds-review-2020-160030712.html,the Pixel Buds (2020)
https://www.engadget.com/products/google/google-pixel-buds-pro/,https://www.engadget.com/samsung-galaxy-buds-review-163027027.html,2021’s Galaxy Buds Pro
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2014-04-11-samsung-galaxy-s5-review.html,Galaxy S5
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2014-04-16-gear-2-review.html,Gear 2
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/products/basis/b1/band/,Basis B1 band
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2014-01-28-pebble-steel-review.html,Pebble
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2013-11-19-adidas-micoach-smart-run-review.html,Adidas miCoach Smart Run
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2013-12-12-jawbone-up24-review.html,Jawbone Up24
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2013-05-06-fitbit-flex-review.html,Fitbit Flex
https://www.engadget.com/2014-04-21-samsung-gear-fit-review.html,https://www.engadget.com/2014-03-13-garmin-vivofit-review.html,Garmin Vivofit
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2016-05-31-xperia-x-irl-june-26-launch.html,standard Xperia X last month
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2015-12-16-sony-xperia-z5-premium-review.html,into the Z5 Premium
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2016-03-08-galaxy-s7-and-s7-edge-review.html,Samsung's Galaxy S7 line
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2016-06-14-oneplus-3-review.html,the OnePlus 3
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2016-04-14-htc-10-review.html,HTC 10
https://www.engadget.com/2016-07-01-sony-xperia-x-performance-review.html,https://www.engadget.com/2016-04-11-lg-g5-review.html,LG G5
https://www.engadget.com/2010-11-30-airsync-for-doubletwist-brings-wireless-syncing-to-android-phone.html,https://www.engadget.com/2010-10-20-windows-phone-7-review.html,Windows Phone 7 / Zune
https://www.engadget.com/2011-11-14-amazon-kindle-fire-review.html,https://www.engadget.com/2010-11-16-nook-color-review.html,Nook Color
https://www.engadget.com/2011-11-14-amazon-kindle-fire-review.html,https://www.engadget.com/2011-04-13-blackberry-playbook-review.html,BlackBerry PlayBook
https://www.engadget.com/2011-11-14-amazon-kindle-fire-review.html,https://www.engadget.com/2011-03-09-ipad-2-review.html,iPad 2
https://www.engadget.com/2011-11-14-amazon-kindle-fire-review.html,https://www.engadget.com/2011-04-13-blackberry-playbook-review.html,BlackBerry PlayBook
https://www.engadget.com/2011-11-14-amazon-kindle-fire-review.html,https://www.engadget.com/2011-11-08-t-mobile-springboard-review.html,T-Mobile Springboard
https://www.engadget.com/2012-03-05-amd-radeon-hd-7870-and-7850-review-roundup.html,https://www.engadget.com/2010-12-07-nvidia-geforce-gtx-570-debuts-the-580-goes-on-a-power-diet-to-f.html,GTX 570
https://www.engadget.com/2012-03-05-amd-radeon-hd-7870-and-7850-review-roundup.html,https://www.engadget.com/2011-01-25-nvidia-geforce-gtx-560-ti-second-generation-fermi-for-the-250.html,GTX 560Ti
https://www.engadget.com/2012-03-05-amd-radeon-hd-7870-and-7850-review-roundup.html,https://www.engadget.com/2010-10-21-ati-radeon-hd-6870-and-hd-6850-review-roundup.html,6850
https://www.engadget.com/2017-01-14-master-and-dynamic-mw50-review.html,https://www.engadget.com/2016-09-13-apple-airpods-review.html,a set of AirPods
https://www.engadget.com/products/panasonic/lumix-gh6/,https://www.engadget.com/canon-r6-review-almost-perfect-140051632.html,Canon EOS R6
https://www.engadget.com/products/panasonic/lumix-gh6/,https://www.engadget.com/panasonic-s5-full-frame-mirrorless-review-140006301.html,Lumix S5
https://www.engadget.com/products/panasonic/lumix-gh6/,https://www.engadget.com/2019-11-21-panasonic-s1h-review.html,full-frame S1H
https://www.engadget.com/2011-06-07-pantech-crossover-review.html,https://www.engadget.com/2010-06-06-htc-hd-mini-review.html,HVGA
https://www.engadget.com/2016-02-06-earin-wireless-earbuds.html,https://www.engadget.com/2016-01-20-bragi-dash-review.html,$299 Bragi Dash
https://www.engadget.com/2018-05-21-oneplus-6-review.html,https://www.engadget.com/2015-11-13-oneplus-x-review.html,OnePlus X
https://www.engadget.com/2018-05-21-oneplus-6-review.html,https://www.engadget.com/2018-05-07-lg-g7-thinq-review.html,G7 ThinQ's
https://www.engadget.com/2018-05-21-oneplus-6-review.html,https://www.engadget.com/2018-03-08-samsung-galaxy-s9-and-s9-plus-review-video.html,review
https://www.engadget.com/2020-01-09-wf-1000xm3-user-reviews-wanted.html,https://www.engadget.com/2019-07-31-sony-wf-1000xm3-review-true-wireless-earbuds.html,score of 89
https://www.engadget.com/2020-01-09-wf-1000xm3-user-reviews-wanted.html,https://www.engadget.com/2019-07-31-sony-wf-1000xm3-review-true-wireless-earbuds.html,WF-1000XM3 product page
https://www.engadget.com/2020-01-09-wf-1000xm3-user-reviews-wanted.html,https://www.engadget.com/2019-12-06-oneplus-7-pro-user-reviews.html,user review roundup
https://www.engadget.com/2020-01-09-wf-1000xm3-user-reviews-wanted.html,https://www.engadget.com/2019-12-25-best-user-reviews-2019.html,best-of list
https://www.engadget.com/2020-01-09-wf-1000xm3-user-reviews-wanted.html,https://www.engadget.com/2019-07-31-sony-wf-1000xm3-review-true-wireless-earbuds.html,Sony WF-1000XM3
https://www.engadget.com/2011-10-03-ihome-iw1-airplay-wireless-audio-system-review.html,https://www.engadget.com/2011-05-05-bowers-and-wilkins-zeppelin-air-review.html,B&W Zeppelin Air
https://www.engadget.com/2011-10-03-ihome-iw1-airplay-wireless-audio-system-review.html,https://www.engadget.com/2011-08-01-sonos-play-3-review.html,Sonos Play:3
https://www.engadget.com/2011-10-03-ihome-iw1-airplay-wireless-audio-system-review.html,https://www.engadget.com/2011-08-01-sonos-play-3-review.html,Sonos Play:3
https://www.engadget.com/2017-04-13-lg-g6-review.html,https://www.engadget.com/2016-04-11-lg-g5-review.html,Last year's G5
https://www.engadget.com/2017-04-13-lg-g6-review.html,https://www.engadget.com/2016-11-19-lg-v20-review.html,like the V20
https://www.engadget.com/2017-04-13-lg-g6-review.html,https://www.engadget.com/2016-10-18-google-pixel-and-pixel-xl-review.html,the Pixels
https://www.engadget.com/2017-04-13-lg-g6-review.html,https://www.engadget.com/2017-03-24-htc-u-ultra-review.html,HTC U Ultra
https://www.engadget.com/how-to-clean-your-grill-for-summer-outdoor-season-spring-cleaning-140040826.html,https://www.engadget.com/best-grilling-gear-143011296.html,outdoor culinary skills
https://www.engadget.com/how-to-clean-your-grill-for-summer-outdoor-season-spring-cleaning-140040826.html,https://www.engadget.com/best-fall-outdoor-tech-gear-150041103.html,year-round
https://www.engadget.com/how-to-clean-your-grill-for-summer-outdoor-season-spring-cleaning-140040826.html,https://www.engadget.com/2019-04-24-traeger-ironwood-650-review-wifi-pellet-grill-smoker.html,pellet grill
https://www.engadget.com/how-to-clean-your-grill-for-summer-outdoor-season-spring-cleaning-140040826.html,https://www.engadget.com/weber-2022-grill-lineup-genesis-smokefire-weber-connect-140518150.html,Weber’s SmokeFire
https://www.engadget.com/how-to-clean-your-grill-for-summer-outdoor-season-spring-cleaning-140040826.html,https://www.engadget.com/traeger-timberline-2022-smart-grills-announced-price-specs-163043089.html,new Timberline
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2011-10-12-ios-5-review.html,iOS 5 review
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2010-04-03-apple-ipad-review.html,original iPad
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2011-10-14-iphone-4s-review.html,iPhone 4S
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2010-06-22-iphone-4-review.html,iPhone 4
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2009-06-17-iphone-3g-s-review.html,iPhone 3GS
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2012-03-16-apple-ipad-review-2012.html,iPad (2012)
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2011-03-09-ipad-2-review.html,iPad 2
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2010-09-07-ipod-touch-review-2010.html,iPod touch fourth-gen
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2012-03-16-apple-ipad-review-2012.html,new iPad
https://www.engadget.com/2012-09-18-ios-6-review.html,https://www.engadget.com/2012-07-25-apple-os-x-mountain-lion-10-8-review.html,"Mountain Lion,"
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2012-11-15-lenovo-ideapad-yoga-13-review.html,Lenovo IdeaPad Yoga 13
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-09-30-samsung-ativ-book-9-plus-review.html,Samsung ATIV Book 9 Plus
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-08-13-acer-aspire-s7-392-review.html,Acer Aspire S7
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-10-29-macbook-pro-with-retina-display-review-13-inch-2013.html,MacBook Pro's
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-11-06-samsung-ativ-book-9-lite-review.html,Samsung ATIV Book 9 Lite
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-09-30-samsung-ativ-book-9-plus-review.html,Samsung ATIV Book 9 Plus
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-08-13-acer-aspire-s7-392-review.html,Acer Aspire S7-392
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-06-04-sony-vaio-duo-13-review.html,Sony VAIO Duo 13
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-06-04-sony-vaio-pro-11-review.html,Sony VAIO Pro 11
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-06-04-sony-vaio-duo-13-review.html,Sony VAIO Duo 13
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2013-11-06-samsung-ativ-book-9-lite-review.html,trouble
https://www.engadget.com/2013-11-19-lenovo-ideapad-yoga-2-pro-review.html,https://www.engadget.com/2012-11-15-lenovo-ideapad-yoga-13-review.html,Lenovo IdeaPad Yoga 13 review
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-07-09-lg-optimus-4x-hd-review-runner-up-to-the-quad-core-throne.html,Optimus 4X HD
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-05-25-samsung-galaxy-s-iii-review.html,Galaxy S III
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-04-02-htc-one-x-review.html,One X
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-10-08-samsung-galaxy-note-ii-review.html,Galaxy Note II
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-09-21-lg-intuition-review-optimus-deja-vu-with-a-verizon-lte-twist.html,Intuition
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-10-12-lg-nexus-4-reviewed-by-belarusian-tech-site.html,upcoming Nexus
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2009-10-19-lg-bl40-new-chocolate-review.html,Chocolate
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-02-13-prada-phone-by-lg-3-0-review.html,Prada
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2011-11-24-galaxy-nexus-hspa-review.html,Galaxy Nexus
https://www.engadget.com/2012-10-19-lg-optimus-g-review-a-quad-core-powerhouse-with-nexus-aspiratio.html,https://www.engadget.com/2012-06-29-lg-optimus-l7-review.html,Optimus L7
https://www.engadget.com/2016-09-13-apple-airpods-review.html,https://www.engadget.com/2016-09-13-iphone-7-and-7-plus-review.html,iPhone 7
https://www.engadget.com/2015-10-08-chromecast-review-2015.html,https://www.engadget.com/2013-07-29-google-chromecast-review.html,original Chromecast
https://www.engadget.com/2015-10-08-chromecast-review-2015.html,https://www.engadget.com/2015-10-05-chromecast-audio-review.html,Chromecast Audio
https://www.engadget.com/2015-10-08-chromecast-review-2015.html,https://www.engadget.com/products/roku/streaming-stick/2nd-gen/,Roku Streaming Stick
https://www.engadget.com/2015-10-08-chromecast-review-2015.html,https://www.engadget.com/2014-11-03-google-nexus-player-review.html,Nexus Player
https://www.engadget.com/2014-08-05-slingbox-m1-review.html,https://www.engadget.com/products/sling-media/slingbox/350/,Slingbox 350
https://www.engadget.com/2014-08-05-slingbox-m1-review.html,https://www.engadget.com/2013-08-20-tivo-roamio-plus-review.html,Roamio review
https://www.engadget.com/2013-01-25-the-daily-roundup-for-01-25-2013.html,https://www.engadget.com/2013-01-25-pebble-smartwatch-review.html,
https://www.engadget.com/2013-01-25-the-daily-roundup-for-01-25-2013.html,https://www.engadget.com/2013-01-25-pebble-smartwatch-review.html,Pebble smartwatch review
https://www.engadget.com/products/apple/watch-series-6/,https://www.engadget.com/apple-watch-se-review-watchos-7-price-specs-comparison-172542713.html,Watch SE
https://www.engadget.com/products/apple/watch-series-6/,https://www.engadget.com/2019-09-24-apple-watch-series-5-review.html,Series 5
